Eigvals	78
1.7413649735131345	0.4594813109565136	0.37736358169783657	0.1435102508131196	0.12287488279773626	0.10542183784731696	0.09418558173733355	0.08514313670668089	0.07493890733652446	0.06805945613880274	0.05895321754987984	0.049673975013622446	0.04320644492761147	0.03985757567555104	0.03454051452262924	0.02994299302441728	0.02765612082758428	0.026539575546304376	0.023836703979572948	0.0213903818911813	0.018319318681038584	0.017163072873641255	0.015593914083546278	0.014927693660936697	0.0148574209076744	0.011879808023675286	0.01057682576848579	0.01026726740456101	0.00767896712560848	0.007316415697315445	0.006534617200838148	0.005265923246766436	0.004811579346666452	0.004639011969604336	0.003967706875403407	0.003369004461296062	0.0023638922459679433	0.0018852284155007303	0.0016964626141640037	0.0015327154106836542	0.0007133555759696424	0.00043290256391528836	0.00035105555840043295	3.808164694914587e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	78
0.45896368378795377	0.12110340928867268	0.09946001109350393	0.03782434720829404	0.03238557666638213	0.027785556609931417	0.02482406744788701	0.0224407911417456	0.019751308596052886	0.017938122783675	0.015538032698141562	0.013092344745310779	0.011387727115787389	0.01050508080566378	0.009103687065242134	0.007891939134619271	0.007289198581216952	0.006994915795467318	0.006282532171160189	0.005637766131588989	0.004828339902445804	0.004523593428731657	0.004110017349216695	0.003934424648073304	0.003915903176585269	0.0031311072269012623	0.002787686091844421	0.002706097195079341	0.0020239106064856654	0.0019283545676179177	0.0017222994767088565	0.0013879155539717853	0.0012681661888081007	0.001222683386361313	0.001045750541342334	0.0008879532560799086	0.0006230403791219036	0.0004968811199953863	0.0004471289721846357	0.00040397086296431727	0.00018801590015743767	0.00011409816923959866	9.252612447615915e-05	1.0037007309978747e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	78	78
stool.ASD.1.1	0.12332849036720352	0.036419384972965714	0.11683974426033687	0.01377071486097509	0.023216870185346013	0.011353322820733659	0.038836193243695145	0.046876444363543324	-0.04073591946627906	0.03766057561545622	0.024457973092506923	0.010483611631209517	0.012215331302851762	0.005124708808989774	0.043523596002408	0.012773546310748058	-0.01913834881772075	0.03577879738735438	0.020689477217021173	0.0189101275866609	0.0033359011960420936	0.006692375016201003	-0.015177685252216284	-0.03916491498433496	0.02371733837882544	-0.005989226225886934	0.009263602064241809	0.011071418653429291	0.0075004306098974275	-0.016003884835522578	-0.0003668898753506845	0.003173283286788379	-0.0007919450876766396	-0.008046804744438975	-0.010023855608392501	-0.006408397362662443	-0.0029299818506878022	0.004565859686217384	-0.0047710643235501496	0.006193746715373828	-4.519957956153729e-05	0.0008732899867199097	-3.768649838165343e-05	-0.00020451014150201887	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stool.ASD.12.1	-0.02834293709306216	0.02361005909783323	0.04301603091082096	-0.06527582678316757	-0.014736498155438626	-0.015344746039969135	-0.00854386470544526	-0.026279158704662884	-0.013779161952220386	-0.03129135272380371	-0.0160466905347018	-0.00957997489112874	-0.045518480064277535	-0.010790651508687701	-0.017373332778038087	0.0034507369707712328	0.007313017559424078	0.0016127983004357424	0.032338465558601454	-0.00749805257190561	-0.007466105416556291	0.004617080949914851	-0.008084330385096428	-0.00864010972941462	0.0008454938120860245	-0.0013452409273332295	0.013894563356759985	-0.004958925650387423	-0.007410229938877851	0.005439310005079342	0.00553349898572448	-0.00664175952637198	-0.0008137369225835147	-0.008810286582383555	-0.00237101265157732	-0.006632621872215895	-0.005519936335685598	-0.002688483334496198	0.003187452339165794	-0.0005535909966852035	0.004130726406133851	0.007812410692359885	-0.00342704897640208	0.002389600746372719	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stool.ASD.12.2	0.14908488107599308	-0.06168552103473411	-0.040018428167690176	0.03534490079796245	-0.030199317803053384	-0.03268059721484143	-0.0349855518474851	-0.06212866054625219	-0.017831661732800607	-0.05053000888215688	-0.010862186170243695	-0.030312440068799774	-0.02903204518901211	-0.0028942470365860987	0.04076821954410523	0.008858884000787014	0.011973814735961623	0.005139557299719884	-0.023211913730696667	-0.00926910794426315	-0.020588813349465836	-0.015658964841189008	0.0085131345327717	0.0013751844900758102	0.010002369007496095	0.012058732359148703	-0.005429016299883167	-0.010867216341134914	3.0200726482516233e-05	0.009635420955515001	0.019854446030196513	0.013831040431939829	0.0016956373806151044	0.004262197404124448	0.0009947783229489243	1.5348287524335977e-05	0.0006651674533514398	0.0069159035108091816	0.00543300430208737	-0.0009614819783288175	-0.0036695901266457997	0.0033096821360933514	0.0028388424617909152	-0.00064008972753911	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stool.ASD.14.1	0.10180171284519807	-0.00697251908353426	0.02926545078911947	0.029921855111612695	0.017245651754502326	-0.04882841922347693	0.0032687872868201588	0.023598297161942117	-0.04320446452227061	-0.006464671675134999	-0.068261889291624	0.0243706316076831	-0.010132556029739411	-0.00548232941573981	-0.04574237922998302	0.0002858579450431515	-0.011731499121738188	-0.002132116670725307	-0.004211244656999351	0.008181199679201914	0.02967930769710867	-0.004036805878364301	-0.00960365086139814	-0.008841933262774337	0.017463190725292572	-0.012908057309755552	-0.0056715035804947925	-0.00029134356922331476	-0.007807484118729617	0.009097854060006601	0.008323780023337956	0.014235787284402045	0.013789232292837033	0.005386795171014185	0.008421991287532625	0.015783136826099692	-0.005816523388442893	-0.0030227563748635544	0.004817928040193838	0.0006321877620742035	-0.003781216573079442	0.00047732684029124655	-0.0015677923113684477	0.0004328233070527199	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stool.ASD.14.2	0.16629047799611935	-0.0353336881604308	0.08454378221085691	0.06227098941306566	0.06518061026864029	-0.01993203252860495	-0.026757875420116824	-0.02521546281499978	-0.0712091166222246	0.02006562694601555	-0.033105529099248014	0.01770952707445145	-0.015425156907838846	0.02510442683469749	-0.012583133874794407	-0.0019464997879497657	0.03506385317796476	-0.0013516954549555238	-0.013032900025569446	0.0070615794520773765	0.007706152381227079	0.008402579414140094	-0.014234604056262787	0.00329598099131449	0.0006570213493792012	0.013370821802014606	-0.0010549158618098776	0.021810867839741416	0.008246986013034235	0.007596961630558402	0.011364303919582668	-0.01568566813195817	-0.0032838904562110085	-0.004777387382615897	-0.0024708664283439293	0.0009439856962986914	0.003407204063981173	-0.0015840775159388202	-0.01074462845005439	-0.0008302546901175647	0.0038939132767264214	0.0016651392676673333	0.002176469172365036	-0.0010224426254306024	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stool.ASD.14.3	-0.024752913518599644	0.10276393737664083	-0.07260595435157514	-0.01866893800878602	-0.017066088525477464	-0.017099836506033767	-0.048319960442461805	-0.002262291586428706	-0.06654980167872677	0.020224976047078503	-0.03984184179412734	0.034803449678634225	-0.025607011080846075	0.017833810334648485	0.017974176372014348	0.04085483449713078	-0.0031282237931148822	-0.007116254253661642	-0.005241591028387914	-0.003113511812467127	0.038362170597398125	-0.022507484368855527	0.009555728578742553	-0.00041041930645583627	-0.005211311318732673	-0.0009596540854077876	-0.00676651722791432	0.022442467615383536	-0.0025110120346316985	-0.014011761458748875	-0.004315921342900949	0.00040630849520071716	0.0009259850099836679	-0.0012658606759250652	0.0050937048890029556	-0.011475492831847985	0.00048397227855662145	-0.003537242080840827	0.002687434438119363	-0.0004698655858268717	-0.00032835131428171366	-0.0008585417342628504	-0.0016435210397605874	-8.606132990772215e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stool.ASD.19.1	0.009879535256175884	0.10698139838620843	0.05090748749841234	-0.05716227683458812	0.036709870174352816	0.0350248073794643	-0.03999883402687542	-0.027658013558191315	-0.03629169466785307	0.07225868901102883	0.037193863245304555	-0.039102844454359784	0.0006325607410323639	0.019750299063675543	0.013888919518014294	0.023394486222810453	0.020520872665788174	-0.012231194971791561	0.004823497559635819	0.016462830959587452	-0.012181307472245745	0.024630133165501986	0.019781535681760262	0.014645256744824134	0.005661551382476618	-0.0033512443359461365	0.01745442095004779	-0.005118394024975015	-0.00020453200889662893	0.010817582217930256	-0.007221411120652786	0.0007082331715107745	-0.011803114200255664	0.008140960813126605	0.002585256802871973	-0.003239100809173608	-0.0074576491859171395	-0.0005675899218270396	0.0036045166884027973	-0.005883518432589134	-0.004285801408425249	-0.001189332090884574	0.0004575113053947138	-8.826788825207404e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stool.ASD.22.1	-0.16257896816753992	-0.07227898515175497	-0.051392038234264	-0.09698625342123518	0.08666165034312791	0.025034062443279742	-0.004430517250235162	-0.015946018180177695	0.03171133361010902	0.03007441296660829	-0.025369921236785754	0.026979152819822185	0.009903121499508411	0.012558650981964514	0.01996690276304708	0.019626427842654642	0.010873067317168122	0.014557583178109642	-0.002362995738452002	-0.009394500296168735	0.016919751754106444	-0.012690316159165793	0.004091060295008494	-0.002755592096883214	-0.00038817356128526036	-0.013419851310880096	-0.0016527504959450027	-0.010410888781172993	0.00492193609985468	0.008267958186521974	-0.0024668545318983926	-0.0051971654848500075	0.012329508251541802	-0.006465513553959832	0.0014607129810337016	0.005748587756720232	0.0074863419485457884	0.0034917926860454436	0.0015396700601016894	-0.0017002732706414639	-0.002162356699197512	0.003142327375898038	-0.0005565433294076493	-0.0003095721504433232	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stool.ASD.22.2	-0.13669364293540281	-0.04405442918245124	-0.016327557551443873	-0.0889600427550248	0.03581175438100758	0.004830605246617147	0.015253275553791102	0.009824164774760117	0.015548582605155379	-0.014298424468929661	-0.022696873631149056	0.016892872623957847	0.011239981950596226	0.003501269974535166	0.0347842755020341	0.04731771541216177	-0.0289772263889387	-0.05069714323261671	-0.0009021447907684567	-0.031575255389807	-0.01228846808520228	0.003729384989565235	-0.015180307777102267	-0.008166399607936794	0.012512634861994092	0.02445203722007233	-0.002265562546447767	0.008071632474816265	-0.00798083743490491	0.004133216693759996	-0.0059981179023226435	-0.003431738884591757	-0.005651279700842074	0.0009832689120724022	-0.0027260582304676224	0.004751035472460986	0.0007727565908362132	-0.005132198198785879	0.004025202123223096	0.000774414013743556	0.0034548295581138815	-0.0006959399466024224	0.003065839641748678	0.0005469720954376778	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stool.ASD.22.3	0.10526024897076343	-0.05881527679462097	0.04214330669565471	-0.054893790186674306	0.014553564951479058	0.034244298010334566	-0.05482187861357277	0.049036708565387055	0.0506033665616824	0.042861922146870846	0.04999322129087927	-0.020898526871418972	0.0028772334256988376	0.004249126498453447	-0.0159073112077872	0.0029127967912739466	0.002847619366461098	0.019696126039227806	0.016000301480390305	-0.03962506096223641	0.0020476984540041022	0.00953303194484639	-0.01396613541795426	-0.011808741786983771	-0.00022395922635735493	0.017534712034543397	-0.013964436423063335	0.004061243670839336	-0.005415948595697754	0.00497912761679135	0.013796478783825962	0.0018948225566531606	0.004560675358699732	-0.0025581748866094467	0.007301065308648188	0.0022625640189880155	0.008691617650104573	8.222163817874718e-05	0.0066096582564297325	-0.011349125597052635	0.001409844760228879	0.0008431950962068231	0.0011306337117022666	-0.0004544821146007609	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
