# Constructed from biom file																																																																																																													
#OTU ID	Daewook.1	Daewook.10	Daewook.11	Daewook.12	Daewook.13	Daewook.14	Daewook.15	Daewook.16	Daewook.17	Daewook.18	Daewook.19	Daewook.2	Daewook.20	Daewook.21	Daewook.22	Daewook.23	Daewook.24	Daewook.25	Daewook.26	Daewook.27	Daewook.28	Daewook.29	Daewook.3	Daewook.30	Daewook.31	Daewook.32	Daewook.33	Daewook.34	Daewook.35	Daewook.36	Daewook.37	Daewook.38	Daewook.39	Daewook.4	Daewook.40	Daewook.42	Daewook.43	Daewook.44	Daewook.45	Daewook.46	Daewook.47	Daewook.48	Daewook.5	Daewook.51	Daewook.52	Daewook.53	Daewook.54	Daewook.55	Daewook.56	Daewook.57	Daewook.58	Daewook.59	Daewook.6	Daewook.60	Daewook.61	Daewook.62	Daewook.63	Daewook.64	Daewook.65	Daewook.68	Daewook.7	Daewook.72	Daewook.73	Daewook.74	Daewook.76	Daewook.77	Daewook.78	Daewook.79	Daewook.8	Daewook.80	Daewook.81	Daewook.82	Daewook.83	Daewook.9	stool.ASD.1.1	stool.ASD.12.1	stool.ASD.14.2	stool.ASD.19.1	stool.ASD.22.2	stool.ASD.24.1	stool.ASD.25.2	stool.ASD.3.1A	stool.ASD.4.1	stool.ASD.6.2	stool.ASD.7.2	stool.ASD.8.1	stool.control.13S.1B	stool.control.15S.2	stool.control.18S.1	stool.control.26S.1	stool.control.28S.2	stool.control.29C.1	stool.control.31C.2	stool.control.34C.1	stool.control.35C.1A	stool.control.36C.1	stool.control.37C.1	stool.control.38C.2A	stool.ASD.27.4	stool.control.30C.4	stool.control.32C.2.run2	stool.control.39C.3	stool.control.40C.4						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	6	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	17	397	0	2	3	4	119	1	0	3	0	0	9	1	187	5	3	7	1	0	0	0	64	106	1	6	0	0	0	0	0	0	0	0	4	444	275	41	67	1	600	1969	3	267	0	0	6	0	1	0	5	0	5	0	0	1	2	0	0	510	182	2	0	622	0	5	0	33	26	3	1	0	0	158	2	445	1	167	1363	255	2	2	58	780	0	435	1	1	4	2	1	4	1	1	0	2484	395	258	0	3070	0	2551	2459						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;__	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	160	11	0	0	0	49	74	0	46	0	0	12	17	0	17	0	159	0	14	60	0	0	38	0	0	0	87	24	0	14	2	1	26	17	9	6	8	68	1	66	35	37	1	2	0	11	0	18	232	36	0	34	1	0	6	31	111	0	0	41	8	171	12	60	0	0	0	25	8	33	1	0	0	4	0	243	12	43	31	52	15	2	18	21	21	3	339	0	42	95	1	0	53	58	21	18	28	79	38	0	133	19	1						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	103	5	8	13	64	98	31	276	75	19	3	107	61	153	169	172	307	77	36	44	339	0	45	0	12	16	384	84	0	254	2	12	197	27	15	84	41	225	16	124	123	200	7	11	144	236	209	316	33	168	216	119	13	1	9	424	346	117	301	8	98	165	435	111	258	10	531	73	9	204	19	0	4	20	48	260	155	122	100	121	37	168	404	115	178	387	313	406	135	220	12	450	75	373	109	19	0	476	156	85	107	105	176						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__human	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	0	34	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	11	0	0	0	0	46	1	0	0	0	0	0	0	9	0	1	0	0	292	0	0	0	0	0	492	4	3	0	0	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];__	0	0	0	0	0	0	0	0	23	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	80	0	0	0	0	150	0	0	0	0	264	0	0	0	0	0	0	0	0	0	268	0	50	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	124	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	27	7	0	0	0	101	0	0	3	0	0	81	27	0	24	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	16	0	0	8	10	14	12	3	9	40	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	26	0	52	0	0	0	27	11	38	0	0	0	1	0	123	3	0	1	0	0	10	47	58	0	0	4	0	0	0	0	0	0	0	0	10	23	0	3	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas	14	4	0	0	0	6	0	0	0	0	0	17	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	8	0	0	0	0	0	0	0	0	0	57	13	0	0	0	0	35	0	25	0	0	0	1	0	0	0	14	0	0	0	10	6	17	0	0	0	14	0	16	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	22	6	36	0	0	0	0	34	0	0						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	12	3	0	0	0	4	2	12	2	0	0	0	4	0	11	4	4	2	1	0	0	0	10	38	0	1	3	0	0	0	0	0	5	2	7	1	0	39	1	10	4	10	0	0	0	5	0	23	0	8	2	4	0	0	0	0	20	0	0	3	8	22	9	7	0	0	0	1	1	7	0	0	4	5	0	13	0	27	0	7	8	0	12	8	0	38	47	0	6	0	0	0	7	8	4	25	2	33	1	4	4	6	9						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	55	3	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	3	23	0	48	35	0	0	0	0	0	55	159	8	0	0	0	1	0	0	0	0	24	0	0	0	0	0	0	11	0	0	0	478	0	0	0	22	17	153	0	0	267	3	0	0	0	0	15	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	32	9	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	218	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Leadbetterella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__T78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	19	1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	1	0						
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__	5	10	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	128	0	5	0	0	0	0	3						
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Chlamydomonadaceae;g__Acutodesmus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	64	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	0	0	0	0	0	0						
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae;g__Phormidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0						
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Geovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;__;__;__;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;__;__;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	5	0	0	0	2	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;__	0	0	3	2	1	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	1	1	2	0	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__;__	0	0	0	0	8	3	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	2	0	2	0	0	0	0	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0	3	0	61	76	0	0	35	0	90	603	0	0	0	58	21	0	0	84	3	4	15	0	0	18	0	0	0	186	24	87	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	25	3	0	0	0	0	22	1	189	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;__	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	4	0	16	0	0	0	0	33	0	0	1	0	0	1	40	0	51	40	0	3	2	91	3	0	0	8	0	0	0	1	1	33	0	0	2	14	1	0	0	0	0	0	0	1	0	0	0	0	22	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	11	0	1	1	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	8	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0	0	13	7	8	0	0	16	0	1	8	7	0	0	5	0	1	2	0	0	0	0	15	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	30	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	8	22	25	65	31	27	17	14	6	4	63	16	13	136	10	17	15	17	33	1	10	26	50	0	206	19	29	11	289	6	99	553	10	69	3	4	63	4	65	38	1	12	247	103	36	17	984	166	17	25	22	36	58	116	28	9	6	9	3	7	75	5	182	0	3	375	29	46	2	11	10	5	155	46	23	11	35	5	8	13	25	9	29	9	2	5	0	24	19	18	20	7	18	23	87	30	38	4	5	0	5	29	7						
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter	1	2	28	114	22	11	2	51	3	2	13	9	3	16	7	169	3	11	89	3	1	2	17	0	5	180	33	0	6	15	8	0	8	67	0	71	61	1	53	24	18	8	150	4	4	0	13	10	16	22	4	6	77	3	12	5	0	4	0	0	24	8	0	3	2	82	0	14	67	3	16	0	0	14	1	42	10	101	1	14	8	7	0	0	0	3	11	4	173	30	7	4	28	170	21	0	4	8	12	0	11	1	0						
k__Bacteria;p__Firmicutes;c__Clostridia;__;__;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__	45	34	124	257	70	342	2	227	47	108	95	23	14	190	89	252	56	131	254	101	6	21	20	46	24	346	120	52	198	119	56	25	3	309	3	125	101	27	179	26	122	24	160	103	92	10	28	133	19	176	20	149	213	12	49	29	10	4	11	72	104	14	11	28	60	203	23	26	114	28	117	8	7	211	10	71	100	27	1	12	41	6	75	17	29	12	98	27	94	54	33	143	60	32	49	3	40	11	44	0	15	9	4						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	325	151	13	1	39	113	510	44	589	3	49	64	119	0	159	41	50	281	261	19	26	0	114	0	9	120	25	35	3	73	7	10	41	101	45	279	54	215	59	327	487	474	108	28	18	193	1	41	30	81	71	36	41	0	14	124	9	14	25	410	61	155	79	110	25	17	104	149	219	62	22	5	54	83	82	162	7	6	28	201	44	40	80	769	125	43	575	16	89	191	15	225	293	94	179	74	58	313	446	57	534	112	43						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	255	51	1	1	1	194	0	13	46	0	0	1	118	0	7	6	7	110	41	15	25	0	39	0	0	15	3	18	0	30	5	0	0	9	0	13	0	101	2	25	126	2	4	0	10	3	4	0	15	2	20	0	7	0	3	107	1	0	0	95	17	5	0	17	10	0	4	4	58	0	1	2	2	2	10	232	1	16	1	4	9	1	4	18	5	6	57	0	13	11	1	18	42	74	14	2	4	10	1	0	20	35	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	2	3	0	0	0	3	0	0	0	2	1	0	1	0	0	3	0	0	5	0	0	0	0	0	0	2	1	12	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0						
