	Daewook.1	Daewook.10	Daewook.11	Daewook.12	Daewook.13	Daewook.14	Daewook.15	Daewook.16	Daewook.17	Daewook.18	Daewook.19	Daewook.2	Daewook.20	Daewook.21	Daewook.22	Daewook.23	Daewook.24	Daewook.25	Daewook.26	Daewook.27	Daewook.28	Daewook.29	Daewook.3	Daewook.30	Daewook.31	Daewook.32	Daewook.33	Daewook.34	Daewook.35	Daewook.36	Daewook.37	Daewook.38	Daewook.39	Daewook.4	Daewook.40	Daewook.42	Daewook.43	Daewook.44	Daewook.45	Daewook.46	Daewook.47	Daewook.48	Daewook.5	Daewook.51	Daewook.52	Daewook.53	Daewook.54	Daewook.55	Daewook.56	Daewook.57	Daewook.58	Daewook.59	Daewook.6	Daewook.60	Daewook.61	Daewook.62	Daewook.63	Daewook.64	Daewook.65	Daewook.68	Daewook.7	Daewook.72	Daewook.73	Daewook.74	Daewook.76	Daewook.77	Daewook.78	Daewook.79	Daewook.8	Daewook.80	Daewook.81	Daewook.82	Daewook.83	Daewook.9	stool.ASD.1.1	stool.ASD.12.1	stool.ASD.14.2	stool.ASD.19.1	stool.ASD.22.2	stool.ASD.24.1	stool.ASD.25.2	stool.ASD.3.1A	stool.ASD.4.1	stool.ASD.6.2	stool.ASD.7.2	stool.ASD.8.1	stool.control.13S.1B	stool.control.15S.2	stool.control.18S.1	stool.control.26S.1	stool.control.28S.2	stool.control.29C.1	stool.control.31C.2	stool.control.34C.1	stool.control.35C.1A	stool.control.36C.1	stool.control.37C.1	stool.control.38C.2A	stool.ASD.27.4	stool.control.30C.4	stool.control.32C.2.run2	stool.control.39C.3	stool.control.40C.4
Daewook.31	0.6091299101709226	0.598042987053181	0.4527350753995222	0.49710298918953394	0.488028202261411	0.579689631729629	0.4672337144323575	0.5057532284728973	0.5895857175019068	0.44115968081917356	0.47104951719379995	0.43677438763353893	0.5365370509801706	0.3767395686791706	0.6382514537405037	0.46766031896679483	0.42260422527492847	0.610866785203784	0.5627647441143605	0.5446155794367511	0.5248685870511042	0.5379018238419802	0.6468763732712146	0.7439115260739613	0.0	0.5178136522987611	0.45550039953949367	0.48869343395935083	0.5489602841678125	0.5407200240179184	0.47455466096171833	0.5080786639618317	0.43819046893194535	0.5508854253166343	0.4721115960384722	0.6705001943558199	0.4442814313064842	0.5967737071206681	0.49660760504566037	0.46020379435277065	0.5728218842927428	0.4624220238108429	0.5022848608522157	0.4789455293748508	0.5257480456885308	0.50910261081087	0.5052786808396442	0.5602987131849507	0.43960947628201863	0.4524706953421524	0.4682475171393359	0.5506786264511113	0.5280140515050492	0.5391531619896559	0.5737947425258919	0.6959181954903081	0.45716494686588566	0.4815773696429412	0.4781524218349899	0.6286965586848271	0.5000017994839813	0.5352012297039825	0.6032496222939315	0.5944643075474371	0.5415585759635106	0.5032580056681634	0.4653978494882499	0.4908818552450284	0.604649835614854	0.49559372304929045	0.4617687810747054	0.5431926620195325	0.5227363245244269	0.5493127584389789	0.47029502495231407	0.6043264576246514	0.43850928784955073	0.44181695746475425	0.47061314836918344	0.5480351955086842	0.4474412711514757	0.43890250896225697	0.46199982163745	0.6249612797042402	0.5297617602427179	0.4760779557729624	0.5271224175558472	0.44913196967702884	0.5105500574399019	0.5310795200278968	0.44382003681734017	0.527118214130754	0.5731283773990512	0.5830344216237977	0.5140526207364763	0.5613448552158007	0.4909255993451473	0.5439495436704777	0.6967970496487405	0.49749362603868463	0.5774699604640495	0.5973781913420144	0.45320528953186023
Daewook.32	0.5623588436023607	0.5651282997150979	0.44432294633603575	0.451660857626505	0.4671844328205302	0.46362815533878654	0.547583424946483	0.46467742178185073	0.49488029221031726	0.5017543812672619	0.5637659167163489	0.5070700266369255	0.4781579104067553	0.5560714970086669	0.5936656546816031	0.460171847644182	0.4404479148005405	0.4755849919548139	0.45855412287223035	0.5025526465306897	0.5080129993200101	0.5984543926821202	0.5953279184704542	0.751141812018069	0.5178136522987611	0.0	0.5318959588275457	0.48892771805842955	0.6848997627804332	0.5236938314021856	0.5110235834208047	0.541115805109871	0.4946537151634167	0.4858767416756801	0.5051135412392531	0.6021437298218336	0.4667782034857971	0.5154660654414795	0.4403624400390431	0.523775888971179	0.462623798547535	0.4634918013643896	0.43041663724198953	0.5597104032333676	0.5394545741746811	0.5024384673869706	0.4484038524971202	0.5243282440343919	0.5166505560013694	0.480268468889704	0.47198390173606164	0.5629723210609725	0.4204202787238559	0.630628769158868	0.5727169731249335	0.6247091573074275	0.5632485943077871	0.6326974466879826	0.5779803279214736	0.6069951415282536	0.4712952448260085	0.5295414228959917	0.6765279580653994	0.5718049574256615	0.5511456815073936	0.541231314779868	0.5451126547032971	0.49543343610797175	0.5406451127958827	0.45544596463066905	0.507545712702117	0.6456571828823849	0.6129984176333588	0.5176722801979095	0.5351060463678913	0.48106407224281367	0.5211708558565443	0.4965417442208008	0.5249598453539721	0.5564222571567803	0.4854370014106711	0.5182191590154008	0.5534680350205702	0.5968337096466497	0.5462665211840593	0.5159235988010693	0.48410871168317027	0.5420811350228774	0.4616892279343107	0.48283500757059833	0.5407124455246921	0.48787996835955894	0.498008219320053	0.4985829078808504	0.5176191462681001	0.5530864674156977	0.5301870190725685	0.524754944615086	0.6718269698666702	0.5528010868555082	0.5381938697734865	0.576745969081016	0.5467925719455344
Daewook.33	0.613749069294596	0.5972090169963075	0.4942656716243719	0.5556858012847181	0.5424007030997848	0.5622024236290409	0.5341923078943872	0.519197278763303	0.5609770525747512	0.4892004027934438	0.5293150259027595	0.4863398882591151	0.5433455241732971	0.4624176245280181	0.6479068718514981	0.49585484772155036	0.4309097681587978	0.6125933372070143	0.5906131176721735	0.5435736798086956	0.469738331400238	0.5645564224237521	0.6595880700340065	0.775048715700091	0.45550039953949367	0.5318959588275457	0.0	0.48045855689545053	0.5624160465478862	0.5000574802639086	0.5195715459909335	0.5322160958187022	0.47171553720650816	0.549362024526481	0.49558282089170563	0.6779459623853289	0.4981734564803144	0.5920685038898731	0.5490438075386319	0.4729554571899728	0.5625554975925408	0.5239734400617327	0.5314090980573695	0.5489369609214246	0.49446610222871684	0.5303883019730875	0.4785683201810876	0.5456222901223137	0.4855371911162639	0.4706661398487287	0.5036219665355958	0.5690009346347084	0.5554431376083314	0.5579824703358279	0.6184936737913249	0.7138011078666443	0.5038576514134736	0.4801274205652074	0.5199538675009614	0.6278159653729377	0.5096050641188172	0.5394310595174708	0.5659603153487816	0.5973797932562057	0.5505682343554773	0.565595910934088	0.45241411281587657	0.521140954803603	0.6185100909770621	0.4954614687092686	0.5346788841463567	0.5024493216539515	0.48841761835610886	0.5775553722860333	0.49624079890393236	0.5991696270130776	0.5386901120539954	0.39308122611907803	0.5295316179515835	0.5790152725297911	0.4568190247564558	0.5298275239538324	0.5414911939060941	0.6224339734127061	0.48619430560952714	0.4764542502876604	0.5095091080871269	0.5291453880938983	0.5281295559745128	0.5357749067003935	0.5388550001325436	0.5397552988237805	0.5516444974034356	0.583209725902495	0.5176677791801831	0.5965164275575812	0.5349083742980087	0.5633248757671181	0.6817346384441422	0.573570833234567	0.5586118950187039	0.5862818398845484	0.4992189593152407
Daewook.34	0.5789333733026956	0.5914433636338828	0.44355969605729995	0.5660333950406103	0.4894328156068887	0.5161759183866044	0.5057145386954613	0.5096543225050548	0.5105745314760249	0.5239113146543589	0.47505965393712	0.3878365585616816	0.4807623563150232	0.47911982719107044	0.6632888024395439	0.5087048054472314	0.4129703093555877	0.6096629778559006	0.5809568225395665	0.4531728606789899	0.44636458824342634	0.5143995098828981	0.6341214435704778	0.7723602400907706	0.48869343395935083	0.48892771805842955	0.48045855689545053	0.0	0.5985845557626033	0.4724089776272019	0.5761736730232919	0.48693257228769854	0.3962296164790288	0.4991949839098892	0.5107708744612481	0.6404714411862273	0.4086790159329524	0.5457062036994713	0.5383417580351683	0.45565114437653387	0.5004787021424663	0.4237519866492479	0.5094992752521625	0.5390392493813562	0.4772534150792909	0.458492392416264	0.4518692976402534	0.5179097994813089	0.4753311812137842	0.4234452990441068	0.46175230124158145	0.5150531788147912	0.5173501416127816	0.5496424716053564	0.6067870725095351	0.6516827641991811	0.4509430078834433	0.5387839963472232	0.4435680035433986	0.6351806515283767	0.4526487938517609	0.5061986746839191	0.5999029897909814	0.5694946987281823	0.4443602304319789	0.5812568927408125	0.444961786392233	0.4908165113887616	0.5987303213795123	0.45904423955930107	0.49595821610311613	0.5275794789233165	0.5026642003902869	0.5329464634002126	0.44649042864480915	0.5365969385138423	0.48125496262268813	0.44853234643162904	0.48338620202046656	0.5087900223623175	0.4403874518563921	0.4359146662796133	0.5119753747393602	0.5857271292029135	0.48552135423850357	0.45049113873383434	0.5092438305125584	0.5001942069872	0.4932442177725644	0.478479558320421	0.4943687443395371	0.5437204422187533	0.531070929320815	0.5617966767202944	0.4607069457004177	0.5567863397557445	0.5246582065507812	0.5137940261493973	0.654824594844864	0.5457966353226938	0.5402174593506844	0.5728017269727167	0.5101462914290075
Daewook.35	0.7189235014571169	0.705459065192905	0.5873164281423903	0.6022364992673233	0.5939679053890677	0.7252858643504256	0.599024044050426	0.5941289655512122	0.7024030357510328	0.5471482612297472	0.5705753555805073	0.6190930979504206	0.650176629486121	0.5551027895695476	0.7090182488043613	0.6252763062052045	0.6064600353968524	0.6920941660515498	0.7175711737315538	0.6112252831979014	0.5447652556379787	0.518317986604676	0.7490824387834539	0.781187877019415	0.5489602841678125	0.6848997627804332	0.5624160465478862	0.5985845557626033	0.0	0.6413489252479349	0.643855219412893	0.589559351750483	0.5866858172120445	0.655778055458488	0.6414255835221011	0.7716556910299548	0.6153743689204824	0.7011123663392015	0.6706808294058639	0.6256045434316844	0.718948456659664	0.6461479120396996	0.6689915340925698	0.6683980565190956	0.6226956696457876	0.6427530393029441	0.6453895185786926	0.577694365284	0.5863122774789106	0.6015250825463153	0.6256371357575713	0.6605889954433313	0.6225352473803869	0.4708283653166925	0.6603971245738175	0.7725828155354533	0.6288420902933783	0.4578645452533087	0.5824547166308884	0.7559381483345003	0.6815914320946147	0.6792047642829808	0.6619472436673028	0.7145697764952059	0.6097792998153467	0.6346812236897773	0.522614707601545	0.67055010543551	0.756085286294278	0.6576889236936678	0.5420488433382914	0.5201909834760977	0.5427248835109307	0.7000968998021565	0.579366281200077	0.7026946608406326	0.6449999475199079	0.6172454401829712	0.6417453668219327	0.6381693732539042	0.6200276604578677	0.5986137397341241	0.6548533382050395	0.7145017653319556	0.6168756950150871	0.5690097229858809	0.6950630205938284	0.5629686493085145	0.6478694416353411	0.6651909145559314	0.572893729069098	0.6465996329293748	0.6647367329190553	0.6944924349843493	0.630695145380849	0.7133749681307648	0.6194475151529804	0.6490059269030172	0.7670051200682627	0.6651539555798207	0.6819681125932112	0.6543523527416688	0.5845395879964361
Daewook.36	0.5631693828118555	0.5807217690914588	0.49454998926581284	0.559770130876752	0.5634364030855971	0.496476923298245	0.5589294065697267	0.48759854729693913	0.4859470334413143	0.5630074105813079	0.5514791675017418	0.4850321955255867	0.49335109238429986	0.5702963483927705	0.6818200666165725	0.5314983905083397	0.44906040695103666	0.5646118545745081	0.5543659312695616	0.4803460238837255	0.43801007277519505	0.6152380552260115	0.6547801546009537	0.8018885313568247	0.5407200240179184	0.5236938314021856	0.5000574802639086	0.4724089776272019	0.6413489252479349	0.0	0.5320236407024186	0.5466423896182755	0.5186377297862355	0.45694524753707344	0.5838779860177747	0.6703243403597356	0.5289912010205094	0.49744233003944044	0.5543574059672157	0.5270636996654	0.46773050588261955	0.5203353261382065	0.5146773208536574	0.6095283230978407	0.5135644265327075	0.5176704178455626	0.4838249581119988	0.5142213527737245	0.49859948649893965	0.47387225988309667	0.5247918202366039	0.5536496428577713	0.4740560612125649	0.6213212078107493	0.5937315416233124	0.648329967093096	0.5849235782682709	0.5965176170696526	0.5588364435767152	0.6581445668334793	0.45214613734292747	0.5037807170652376	0.6412560169647812	0.5682942989474965	0.49146057515949687	0.6253117760127841	0.4745676789106023	0.506832438352003	0.5863140909595478	0.5099666584727619	0.5459692446961089	0.5429997959700541	0.5401458024239808	0.5811500610902299	0.5351502474073639	0.5134217192218508	0.5442636557502403	0.5030107947192782	0.5679725086560943	0.5696730965449286	0.472479972728714	0.5093796728195101	0.5318560549845867	0.6144476615862782	0.4515202266655021	0.5081194087268714	0.48075885825864073	0.5840928012867022	0.49582771192111963	0.45383785635583496	0.5722106601833459	0.5484586986986648	0.5450183614796841	0.5168652473741091	0.4754003109875842	0.5907893240399253	0.5565584693626694	0.5068612190937148	0.6609559656722519	0.5833851968339072	0.556701634674833	0.5873478475342163	0.5832833002397227
Daewook.37	0.6224937843110566	0.596056574329092	0.4288716771629103	0.45604987773787103	0.5268547003021865	0.5681003206913613	0.6301263337107275	0.5264592762894306	0.5526168428108733	0.5030215738160513	0.5444135254575272	0.5358466262946593	0.526546154299921	0.5717663823006275	0.6329066285819334	0.4694775776306033	0.547454001980608	0.5508590325786188	0.4975911977820546	0.5363426115893193	0.5759408856530275	0.5972746321328385	0.6388233698866905	0.7844346940846795	0.47455466096171833	0.5110235834208047	0.5195715459909335	0.5761736730232919	0.643855219412893	0.5320236407024186	0.0	0.5561670743987387	0.5352260783592044	0.4566340041477416	0.5988650617967072	0.6556339828487657	0.5711390678162909	0.602162852953833	0.48696463568950255	0.5773442051658171	0.5761089766410847	0.5502584417696084	0.47922143502438047	0.6061001710275861	0.5562897388488269	0.5591978688277159	0.5158087040960607	0.5255014970276759	0.540819778438035	0.5586560203888515	0.5448672316970534	0.5910232247404964	0.4937472903374576	0.6512259839351946	0.537722741933064	0.7450429647249776	0.6302652162143921	0.600667857076197	0.6026628612174153	0.6289158995369521	0.5336273840275785	0.5744985107171647	0.6771331376809786	0.6059975916457244	0.6198397865083842	0.5288233045965547	0.523124469907063	0.5502957867369934	0.5814904014873781	0.5215284570903498	0.5181420667666004	0.6324075197339384	0.6195003676924872	0.5291134819068226	0.5816611592599747	0.6150165931083269	0.5555678275869858	0.5745452410013405	0.603877133967373	0.6174237566494986	0.5506494521075765	0.5804658753008348	0.589577823144039	0.656933619443662	0.5579792502999751	0.6105463048214115	0.6010683562455068	0.586995419624122	0.5680172892119945	0.5797441185719385	0.5955661869194685	0.5289930842816096	0.6210478332466405	0.6017819097902489	0.5569090654018709	0.647266016871098	0.6181494386394352	0.5973824340422639	0.7114573870494946	0.6372660537659443	0.5788203730200497	0.618430073013825	0.5863751240881759
Daewook.38	0.6695988304995207	0.6457487056238206	0.4389682573952762	0.46896736094220287	0.4619845023664252	0.5744836068403069	0.5274277621332965	0.5766135333122806	0.6178579883430864	0.44805106874492245	0.4011765816186819	0.4420914402499372	0.5722792769138816	0.4566475551524657	0.6667716182154261	0.5255372235110465	0.5019099750578425	0.6197664425201126	0.6336889609472934	0.45248053671627353	0.4932917762378666	0.44435188915793405	0.6747281370272278	0.7716451138900549	0.5080786639618317	0.541115805109871	0.5322160958187022	0.48693257228769854	0.589559351750483	0.5466423896182755	0.5561670743987387	0.0	0.44619213252121537	0.5635456082377454	0.5241982113078125	0.7098374931724124	0.4952012530653111	0.6593778184382912	0.6047134188116497	0.552245697726347	0.6423900002780838	0.545078051075679	0.5576289506180221	0.5770832863264926	0.551100050354108	0.5529433931062039	0.4678213026492178	0.5014311785495659	0.5351243297852702	0.5012531794147603	0.5387907846112345	0.5675235576969199	0.5002551247778958	0.501853904452685	0.6443646337379633	0.7134216638844842	0.5666942523334241	0.47181346571410376	0.42093990935931536	0.6875103439794483	0.5435604039557821	0.5881014919873151	0.5949486280506459	0.6402987662511853	0.5613873189926913	0.5119036802050358	0.481635857451561	0.5437561544971259	0.6651937983831143	0.5113978651228911	0.5053278043033823	0.544024263659267	0.36505218547680457	0.5620028286772587	0.587858686244697	0.6621838210776128	0.5225803444161936	0.4950669828315964	0.5270509827659653	0.592397057381069	0.5466300859826881	0.48194688450488743	0.5737204324007315	0.6459176451634489	0.58911687784761	0.5336623244371321	0.6230748567300223	0.4669244879156361	0.5565915093313756	0.601252734144511	0.500590357147752	0.6286857439537317	0.6126778701710331	0.6080205450655509	0.5416195160247119	0.6084607989738582	0.568991417742002	0.5969569890421873	0.7182271706313714	0.5321220743031081	0.6068997880170499	0.6307593238570252	0.5719539926905651
Daewook.39	0.5661358797761703	0.5595325212381476	0.4654018893565912	0.5126445526202467	0.48123577963207903	0.5561404986883292	0.4280905903501422	0.5332199851817252	0.49988498663745184	0.4994192922656733	0.434127829655	0.3364442107014484	0.5042720559284553	0.4434707909161249	0.6221736174324165	0.47505914149324724	0.38258533076230683	0.6027879924248291	0.5755276539375912	0.4827577252014994	0.45150845358151576	0.47778600237404295	0.6368916713389563	0.7473755346354458	0.43819046893194535	0.4946537151634167	0.47171553720650816	0.3962296164790288	0.5866858172120445	0.5186377297862355	0.5352260783592044	0.44619213252121537	0.0	0.5010116762915411	0.42204111255861054	0.6227104949981271	0.43094381646244756	0.5419344035039265	0.5151776579692576	0.3985158760736348	0.5205505208883731	0.36160646083799985	0.5316006745497197	0.46497574171347933	0.520322910225715	0.4132917772683092	0.4746407128584965	0.4616951534172737	0.4983067270296151	0.33228453619488796	0.4384014433242372	0.42590237887232607	0.5168784467879312	0.498255592758404	0.550424425028695	0.6463223455886434	0.4767092385878943	0.46195205352830015	0.4334376331334963	0.6020249560085592	0.47483320837038573	0.5054370884366945	0.5596338340879575	0.5015692371350782	0.48735856904940583	0.5388022349491568	0.4422097716094688	0.4495974452354049	0.5597638762628646	0.38779794142796126	0.4785411237097377	0.5411177633237578	0.47117969518609626	0.4688923592379704	0.5014584694750018	0.5454968599304822	0.44324624055287754	0.42288536337780935	0.40255371887825714	0.4564834922264454	0.419913985818575	0.41833667239167927	0.47328302859611443	0.5642148482689049	0.49480393515696003	0.4416128274878936	0.5173531771452613	0.4662260803388709	0.49555169697625984	0.525301775304723	0.4167567655289145	0.49885135290875326	0.5220067309521526	0.5049094923607121	0.4524901091390241	0.5226174145909653	0.4472508251836239	0.49938119872349435	0.6529739058057787	0.4561475077835463	0.4905740875442517	0.5388955898030667	0.43099057657101497
Daewook.4	0.5215355653699252	0.47805301373815245	0.48353112724262587	0.5545787092491505	0.5436046957482802	0.47832108322436345	0.5281269850477512	0.47826715673770037	0.4038694688779129	0.5533353193507565	0.5684228824709098	0.48801989106567356	0.41644049867912075	0.5993670118289431	0.5615444552351759	0.4388685148501009	0.4590494906497426	0.4769173308494118	0.4649608522758408	0.45948737709657744	0.5036425066043374	0.5750923353444245	0.5687043294624475	0.7678919677832968	0.5508854253166343	0.4858767416756801	0.549362024526481	0.4991949839098892	0.655778055458488	0.45694524753707344	0.4566340041477416	0.5635456082377454	0.5010116762915411	0.0	0.5412344653355661	0.5736072012777764	0.5257097086443577	0.48009272062415204	0.49120777117324416	0.4629606231799962	0.4626664423820111	0.43471363736235075	0.47777912360606145	0.5574730289588827	0.4682817779779918	0.4268278744087953	0.4990689088530804	0.5290768518759131	0.48789469778129807	0.46811827533264105	0.46717045885401665	0.4618904889206845	0.4671332750757973	0.6392216009206402	0.5689033205297063	0.6262171701424074	0.5964293337070914	0.616318044995463	0.5560339370567321	0.5661903422965372	0.47319072691752667	0.4485449237670126	0.5969035505287442	0.44424671279712463	0.5001089264680997	0.5225091445234995	0.49090550021530455	0.46419811122114163	0.498226449106735	0.4611133569303655	0.5290702627700061	0.595890190487837	0.5762718929571053	0.4754248698631685	0.5629927319892424	0.49363736222050447	0.5464600055341029	0.5096711915411749	0.5191892226388732	0.4997286622167696	0.4623068805504545	0.5196577471344914	0.5324978463230192	0.524854285827063	0.4778384424066098	0.5456636162697236	0.46324705943816585	0.5651757407617723	0.4594518853426892	0.4302391419848686	0.5404368456614826	0.5092869054719164	0.47841229625631976	0.4882150151443972	0.4184983862773715	0.5428401255337293	0.5296365806095165	0.43921544275310553	0.61216364038681	0.5270372059412557	0.4803632131598722	0.5088365775803053	0.5589737110948128
Daewook.40	0.5740107297474458	0.5321435898888058	0.5088835037639099	0.5452707789808834	0.4891388954855639	0.5523615864442891	0.4642162159445403	0.6051864002526083	0.5565259048949465	0.522144214180173	0.531074151015795	0.4502943929545038	0.544104080934635	0.5111800683018801	0.602416598012133	0.4846497459427783	0.4140610669783379	0.5816806651096555	0.5969930766776887	0.5597538121415824	0.5405016021939302	0.5471936885617577	0.6373387910354267	0.711170254935602	0.4721115960384722	0.5051135412392531	0.49558282089170563	0.5107708744612481	0.6414255835221011	0.5838779860177747	0.5988650617967072	0.5241982113078125	0.42204111255861054	0.5412344653355661	0.0	0.6277035122447825	0.4523231809715906	0.5670153357879197	0.4923944379996132	0.4171065226286473	0.5491145251990932	0.35876973352671754	0.5546323761330122	0.3790660380546532	0.5008509334151269	0.4732190232662949	0.46997451603403423	0.5334367494445039	0.48947978302244494	0.4077900785901106	0.44607622894983073	0.5044328638419889	0.5241427312538726	0.519418669317865	0.633294939304938	0.6552454983651457	0.5000820311142102	0.5511246962175032	0.4791925263952802	0.57307726903028	0.4976723580554884	0.504291016167653	0.5926621911978118	0.5091906807152463	0.5823202638249767	0.5098563098419674	0.4902623111874668	0.4158077322707764	0.54713412543194	0.4056455297055706	0.5340684397258232	0.6324782407883056	0.563809185008146	0.4560869234311714	0.5095777847720095	0.5570580960682217	0.4090312327567039	0.4311488908670113	0.34963374093474425	0.49255248714426725	0.41927904168363694	0.45587080833019933	0.4785133754449982	0.5496317945507984	0.5234466846099088	0.47252871369019744	0.528473457946965	0.4512662228763728	0.5114781736647784	0.5167824899014487	0.44887895363613245	0.5522727168829143	0.5268911520166469	0.5408608947384907	0.4638654456230456	0.45474814537792	0.3687762721951424	0.5127025569020001	0.664376478288122	0.4305579174158761	0.5380839213005273	0.5249028889247738	0.4080807543200161
Daewook.42	0.5645117201490146	0.4829135499198394	0.662522116530235	0.7009890675675534	0.6819605613525034	0.6010494198863094	0.6131757339166997	0.6266133782661629	0.5251192738137282	0.6996353417242571	0.6917698326359901	0.6191053280951309	0.5810043097610945	0.6846183310672089	0.6291159344585511	0.6011819881493792	0.5976967132566807	0.614396009641747	0.5949656667213168	0.6767362297631623	0.6411116931658977	0.7166088613347703	0.6390030004704549	0.8129025074637951	0.6705001943558199	0.6021437298218336	0.6779459623853289	0.6404714411862273	0.7716556910299548	0.6703243403597356	0.6556339828487657	0.7098374931724124	0.6227104949981271	0.5736072012777764	0.6277035122447825	0.0	0.6018184865010637	0.5453795028980432	0.6332450374755372	0.591162352533855	0.5517378618382298	0.5646580366539407	0.6408693774029254	0.5660099163617828	0.6160359618448794	0.558465167691475	0.6756406776662048	0.6630928781610921	0.5845314660795337	0.576034261245673	0.5823136894575363	0.5770507749997699	0.6446694162153463	0.7116708606718338	0.6553628213700475	0.6609990240825365	0.6508830715493755	0.7130957680296833	0.6738319038981837	0.5177438951450983	0.6047197594579785	0.5604436397546219	0.7034822567588237	0.4923855037664901	0.6403335542312686	0.6553047202494287	0.6564764739953403	0.5707370054509031	0.5248562418226739	0.5693800938103099	0.6805820673499925	0.7442720313118873	0.7046770602450996	0.49131912577116676	0.6248217109197601	0.5351467403646772	0.6185164994135206	0.6297384713222243	0.591730533905396	0.549845172580434	0.5859467884416344	0.6359960400399204	0.5981539106605979	0.564636738740097	0.6403480191614114	0.6620523490577485	0.5679332887385162	0.6559388294792761	0.6098831399939085	0.5684544025031926	0.6356616919470761	0.6189812274209275	0.5535076589413646	0.5843809353988355	0.5523247905101257	0.5581010899954684	0.5710692325822233	0.5868355238589373	0.6665239144752251	0.6135351062469566	0.5839572379798477	0.5545391501782957	0.6066992678358548
Daewook.43	0.5609560766243891	0.536819191464896	0.44832038965654136	0.5109928372139774	0.48509091371704116	0.5001222173596998	0.4732971319588139	0.4922253153689525	0.530054989048927	0.4633696547131375	0.4271756482991585	0.37831631854169623	0.4692289562198006	0.4196725214603969	0.6118423382556856	0.4236810786443523	0.41760763898789377	0.5650386122186773	0.5520228992836845	0.5006694940804618	0.5000058412915165	0.5186222363779633	0.6308991912519057	0.7645367165811221	0.4442814313064842	0.4667782034857971	0.4981734564803144	0.4086790159329524	0.6153743689204824	0.5289912010205094	0.5711390678162909	0.4952012530653111	0.43094381646244756	0.5257097086443577	0.4523231809715906	0.6018184865010637	0.0	0.5357551405235357	0.4442312055154709	0.4368749951244033	0.48602714403068453	0.4132248841744814	0.4924137367680271	0.4800732548255133	0.4857950823585053	0.4492234981111826	0.42310445032832505	0.5249786009532343	0.3856450150310978	0.43466415698117383	0.41808497713106707	0.49897807331359595	0.49347518256011436	0.5279020544519762	0.5864999696573397	0.6479385532609375	0.513251817332895	0.4746521998238731	0.41752893027583093	0.5794142992048725	0.43883999770717713	0.5149201267985404	0.542452551304612	0.5233665948981351	0.49869445524384026	0.45655568024295234	0.4569583066721363	0.4488796414632138	0.5514294726773582	0.4233654487138147	0.47383310294108083	0.5335456539583807	0.4852617331574872	0.48461515685082784	0.45553447745204184	0.5017018431812286	0.4314661838490933	0.44651679746680895	0.4325344476722166	0.47410808040556995	0.41215966296380535	0.4399033971039532	0.4059076034744325	0.5514105104375118	0.468523173474038	0.4345465733378575	0.5049826547065038	0.46241394896232424	0.38866446026555507	0.4709259439482986	0.41494904676100386	0.4957724411703726	0.47526461181495755	0.4990821587906816	0.43850646130743953	0.476710699064859	0.45325307631456707	0.5011831062735878	0.6600233839729139	0.4653122142928536	0.5058166744464255	0.5237877763578676	0.4709168516300723
Daewook.44	0.36639278717523577	0.4468887824824423	0.5946636618794087	0.6541445791567272	0.6242115788446502	0.4575583923159659	0.5455387536175368	0.47818271461930417	0.4246524861036265	0.6515262910659698	0.644329098434639	0.5137837562999372	0.4474558328455654	0.6440120547763973	0.5613893317724625	0.5399255995807319	0.47913857726824133	0.538660112422251	0.4693018617456783	0.5913094572321892	0.5276139930961107	0.6790116037942422	0.5569575613321164	0.7890101223327343	0.5967737071206681	0.5154660654414795	0.5920685038898731	0.5457062036994713	0.7011123663392015	0.49744233003944044	0.602162852953833	0.6593778184382912	0.5419344035039265	0.48009272062415204	0.5670153357879197	0.5453795028980432	0.5357551405235357	0.0	0.5365858205501196	0.470173800618175	0.3794822587930769	0.4590924122132021	0.528227903265334	0.5884116755114855	0.5502387914159166	0.5151747209460988	0.5960247901430245	0.5358235672678907	0.5316464761234208	0.4939933029714637	0.48699346369440205	0.522875152528934	0.5233995956210177	0.678401389920499	0.5680945308714899	0.5482733521521347	0.5674356480290167	0.6838115924165907	0.6308536437432135	0.4962649611148136	0.46798823134418505	0.4400087616181081	0.6479953262976791	0.4405005022230653	0.5311083750500645	0.6225374437532425	0.5951364839256007	0.481153196273682	0.4835032912780866	0.46791186447246635	0.5702143082491153	0.658237374829801	0.6634448596632839	0.49861456200044185	0.5544677509592583	0.3420020822515258	0.5448572382142929	0.5378919295734955	0.5408021442264509	0.4522260463414339	0.49926960651759855	0.5316515760521545	0.5282514252380701	0.4236817757603489	0.5218889110158578	0.5193029712038241	0.42855565392615574	0.621950914468385	0.48469775772785806	0.4406452036951851	0.5868345427637262	0.49505089703281513	0.4752301929119317	0.4402263727564972	0.47751957277355356	0.45585493932228793	0.4872866487539033	0.40825531855110997	0.5897173074801422	0.5576124066929984	0.4925507064713213	0.48656591911856495	0.5315187418485319
