	Daewook.1	Daewook.10	Daewook.11	Daewook.12	Daewook.13	Daewook.14	Daewook.15	Daewook.16	Daewook.17	Daewook.18	Daewook.19	Daewook.2	Daewook.20	Daewook.21	Daewook.22	Daewook.23	Daewook.24	Daewook.25	Daewook.26	Daewook.27	Daewook.28	Daewook.29	Daewook.3	Daewook.30	Daewook.31	Daewook.32	Daewook.33	Daewook.34	Daewook.35	Daewook.36	Daewook.37	Daewook.38	Daewook.39	Daewook.4	Daewook.40	Daewook.42	Daewook.43	Daewook.44	Daewook.45	Daewook.46	Daewook.47	Daewook.48	Daewook.5	Daewook.51	Daewook.52	Daewook.53	Daewook.54	Daewook.55	Daewook.56	Daewook.57	Daewook.58	Daewook.59	Daewook.6	Daewook.60	Daewook.61	Daewook.62	Daewook.63	Daewook.64	Daewook.65	Daewook.68	Daewook.7	Daewook.72	Daewook.73	Daewook.74	Daewook.76	Daewook.77	Daewook.78	Daewook.79	Daewook.8	Daewook.80	Daewook.81	Daewook.82	Daewook.83	Daewook.9	stool.ASD.1.1	stool.ASD.12.1	stool.ASD.14.2	stool.ASD.19.1	stool.ASD.22.2	stool.ASD.24.1	stool.ASD.25.2	stool.ASD.3.1A	stool.ASD.4.1	stool.ASD.6.2	stool.ASD.7.2	stool.ASD.8.1	stool.control.13S.1B	stool.control.15S.2	stool.control.18S.1	stool.control.26S.1	stool.control.28S.2	stool.control.29C.1	stool.control.31C.2	stool.control.34C.1	stool.control.35C.1A	stool.control.36C.1	stool.control.37C.1	stool.control.38C.2A	stool.ASD.27.4	stool.control.30C.4	stool.control.32C.2.run2	stool.control.39C.3	stool.control.40C.4
Daewook.32	0.3822342639449395	0.32898417565759336	0.28495912774459986	0.3397112590970778	0.45450500243469133	0.3201990114147599	0.4016881309329047	0.3110718034416763	0.32556782027990316	0.4883596941972384	0.2813609931496472	0.38768381577549965	0.20626664944627152	0.2817442014214648	0.3935005280351134	0.24120714873476565	0.37322680921297363	0.28127013003716744	0.3006521523027531	0.47371341735016465	0.4576866855440689	0.32111965151381555	0.349102667018259	0.458253140840597	0.2615750284419649	0.0	0.4274298622463186	0.3703791923704257	0.36581055495455167	0.2963977894899545	0.31966331036675705	0.3902297583127884	0.4256585354581255	0.2826030770178457	0.4665385442040845	0.28955139707008065	0.2449195862723689	0.3439595723903963	0.21935908073805474	0.438358769373946	0.35635875268508577	0.4604580132125269	0.1697284357683861	0.319392097543006	0.3350672903198718	0.40252612332594895	0.4039699017471096	0.4290914010817846	0.43663901296735136	0.3741855347054939	0.4130063544546206	0.3476717072457581	0.2307068939612773	0.4449039097483274	0.18555377542491952	0.4633738237122722	0.5068645462061253	0.38942681182806194	0.5532683996580094	0.3523253050764631	0.3065823870185772	0.4854372371351312	0.4326346935689509	0.4172047115330427	0.567474026748398	0.24474617394451506	0.3991369441772108	0.3646101010928277	0.3176778879802437	0.36805776655534406	0.2639436048471765	0.4795230376483431	0.3701372778971385	0.31368223069799833	0.4180772762019128	0.41329334107745624	0.3234514566404385	0.4844244153448745	0.42800074201929883	0.40718719867473296	0.36754529151092435	0.5256937071491231	0.3675241434185744	0.4149570494907644	0.4371599852536287	0.5653670934287436	0.43528282922742484	0.570023591831153	0.30962097590602733	0.42615938441226325	0.2540142829105186	0.39128911215281054	0.3350556864322	0.5098323321775104	0.3399023649877381	0.4647950183349381	0.2769649288608858	0.39879441605101545	0.42746172857573717	0.4910043458007914	0.439922834864248	0.463086240446027	0.49176551903316007
Daewook.33	0.23324259020299307	0.32660204100861	0.399513360832983	0.4192730522920916	0.22365588416121923	0.31028204804491966	0.2662019277196201	0.20538072911847072	0.3208230298339384	0.48824635765185737	0.4650023364112736	0.16535721816535193	0.3428492416772986	0.2892986906115008	0.16501883585435256	0.26121058180630746	0.15114492493473977	0.3033015905570196	0.44805312112418216	0.24914148939635553	0.22005618646222636	0.2093202159520207	0.29715881338728256	0.434320739760027	0.4363190851623724	0.4274298622463186	0.0	0.1859461613290031	0.27210733493825273	0.2914859662213462	0.45319944465295114	0.3780492518262175	0.22624260810015603	0.2932050903895126	0.2199949776004993	0.3022380354001768	0.3203523153809377	0.2840965702097656	0.3578314795581328	0.17927453068856924	0.32477197349416215	0.31179651516294143	0.42001223373593827	0.2959086891933699	0.17392058274642105	0.2085359662806843	0.2111732320885648	0.27838783378834026	0.12921691869708116	0.16358848156061703	0.1342427629862146	0.19562964559002857	0.403713792451131	0.2156824745059572	0.40478368202096016	0.1603679569239607	0.18763880378067282	0.1349701502963467	0.22707139552553068	0.35872746497344965	0.3258251357653549	0.17216687344176015	0.15895147880153787	0.21487987797165048	0.29232471477412353	0.4043851532321107	0.15308303914820995	0.18983992360705576	0.3493044764286575	0.17738151079709377	0.43723164593368546	0.1936285012175462	0.15571672301211062	0.26497972926182733	0.20805029390735102	0.1712221493448607	0.22379205669585042	0.17746110658138098	0.28174662511970394	0.16859353615438305	0.14675767354388586	0.24788001095266887	0.2558703032352787	0.29547714628387006	0.23217905181163653	0.277156479298632	0.19002927095481476	0.2839569647272118	0.18020324516750852	0.14683620051502627	0.2431414368764621	0.22420418841100379	0.21493397926102306	0.19627108507190302	0.16089632669906537	0.3388323753175382	0.338688911216793	0.1785367654622807	0.13791983840870187	0.4011881875245306	0.1624714336500468	0.36706567564761994	0.3746537064291844
Daewook.34	0.17629656441377956	0.21193338680505625	0.29637563868764216	0.32637020907277137	0.2406899526649972	0.20499653173055513	0.23310615968529375	0.14505973277848175	0.24715334241094694	0.4712817868080078	0.361201930880154	0.14508925990689872	0.22606920258764793	0.20665603042529235	0.1594610934008219	0.17047261253562163	0.15920274492513917	0.21803732875416196	0.3800862555508528	0.3045873574175979	0.27030038373713366	0.19293564106107727	0.2201647493273785	0.3753709959770931	0.33424153324470035	0.3703791923704257	0.1859461613290031	0.0	0.31217459309403867	0.19977015697187045	0.36944981523058934	0.28933358092933154	0.20937945653920328	0.18195951361811524	0.28083289372431686	0.24275044080052363	0.24654332123642514	0.21668970644247046	0.24859817902028244	0.16394316984527224	0.25451563816480743	0.28187710368126284	0.35734488746963294	0.2418679072489091	0.12076819128337259	0.11233658090598186	0.2123267779717319	0.3240055026605207	0.18248133253627455	0.11081117673470543	0.13877829375337966	0.13896030989032035	0.298822035456988	0.26441268961633413	0.34619548852880644	0.21787487898567073	0.27644297445942956	0.15415778672869065	0.31951015009271216	0.29012266032015877	0.21233702211749855	0.23466611222937603	0.23544484334314883	0.19750220412493633	0.3694663928585516	0.29754117272946967	0.20238418987956905	0.13133610737287935	0.23982091962272017	0.13402794518321196	0.3961275357220695	0.26340314452473845	0.16719009417038272	0.172386771718538	0.18479911755103823	0.1789622110632021	0.1723419064752372	0.2144062697023627	0.2483853079717803	0.17199824523120308	0.17766563522827963	0.2989394439056485	0.21652481481560662	0.24694654438536764	0.2079916792448197	0.3912928524063213	0.21496515389805396	0.36351606097759315	0.1455056153508898	0.137280030942429	0.19237871306990578	0.15787542812875696	0.16800166994080326	0.287644542157877	0.1456076235561858	0.31352339440747407	0.23148380967626456	0.2095286841461008	0.19990281855141614	0.37876664844778213	0.1908290531310348	0.3587443086376793	0.3729808187589525
Daewook.35	0.337137878411108	0.4453776414474951	0.3594348537670835	0.37633328988708836	0.18773655132507525	0.34295940838770683	0.41810452687746286	0.2322540712818404	0.42919820638474493	0.44941421529043674	0.44020660069197665	0.23296493163461207	0.4014059901945433	0.3432838088252447	0.2562335723726388	0.2684011534600377	0.2659192515200339	0.29875734717398206	0.4095746200929751	0.27657032739016113	0.25860822947390244	0.29081173459827075	0.36099754474561435	0.433137437161175	0.3930677283380142	0.36581055495455167	0.27210733493825273	0.31217459309403867	0.0	0.31051682691355986	0.5075422943133105	0.3331354714200669	0.3474782721280483	0.33615458634608064	0.2928381094897904	0.3429846233800433	0.3635963971097396	0.3410336950218958	0.4096536267459893	0.2631190800274291	0.43239498660696285	0.4584757039225489	0.35942666041377447	0.40630562222316036	0.28172833073932113	0.3544566763946431	0.22346556570952836	0.27989403172000415	0.27498795625514333	0.2956847464854462	0.2703493490613933	0.3232851066728707	0.32436697846934065	0.2569376682094743	0.40893286150093944	0.29427389156861555	0.3068868373417537	0.2868337119907184	0.35782413686483955	0.45310936961539056	0.3687570362421925	0.3025196143399809	0.2747933531368861	0.34913732081094156	0.37339859349851984	0.3828945219663728	0.2451205009518152	0.2733891578220645	0.4211995286868413	0.2918013904891246	0.42022624792582974	0.28065480572108675	0.2675461194848965	0.3846631585773209	0.3308508211591376	0.3265152034240996	0.3466625313770158	0.3036891333825243	0.39260611926438704	0.28891651822542996	0.22212571481198215	0.3562289748122906	0.42125964991583464	0.4244100520817618	0.3561628200169526	0.3464912446860421	0.3135728713136432	0.36742438642115727	0.25860867305274976	0.28794752727880163	0.3158896907160892	0.3596480259762793	0.3556130701620076	0.32120076297848515	0.2689057092951105	0.4524870666478544	0.4043514867801843	0.2988686924648093	0.25763359877344555	0.5325701936857239	0.3010132238440928	0.4774835459520719	0.5154461596837907
Daewook.36	0.23133773103071117	0.26745997230815566	0.2591892396270873	0.2767110420956167	0.29461233800083003	0.200218735626248	0.29341309620628186	0.18591636753632468	0.28155512596932236	0.403431774674616	0.36566975505617466	0.23760718195898234	0.24707756969162953	0.23294773016299702	0.24008389922177872	0.2155384037658129	0.2632951270129795	0.1771072723776779	0.3605964700824676	0.3802179924910577	0.335689398767015	0.31130191386559514	0.21331954828887326	0.40116487528175654	0.25700554093161765	0.2963977894899545	0.2914859662213462	0.19977015697187045	0.31051682691355986	0.0	0.38833784878459815	0.26539602517155214	0.2941283490366719	0.2004691495391384	0.395139571812576	0.2572588820427607	0.28322249148603085	0.245320801830127	0.2860081399496325	0.2584604809395409	0.27088425974970903	0.3318693432657519	0.29310873364509066	0.2975140546221154	0.21373376792641505	0.23807169459667632	0.29308592004256306	0.2570549676140384	0.3043033853392982	0.2269603198444018	0.2723095922410316	0.2313203934089824	0.24807223604119114	0.38501373698130714	0.3253359138703039	0.3219520343871968	0.3845536218623791	0.26662063124693414	0.4287470531278734	0.3490856001845553	0.2075452580011215	0.34699503360310685	0.34672553026250985	0.2904357754572882	0.44966563611351484	0.31707328976890137	0.26619903426457375	0.19195858955734316	0.2533932786756962	0.2564508019089439	0.2851782913674471	0.3752577819809387	0.2766218215825242	0.23281050282048124	0.30968305499465837	0.28767996385818206	0.23474250345312525	0.33477441153705795	0.34435127965007223	0.27223993529294443	0.29039706944462923	0.3884251620007189	0.24196386495780065	0.2933687753951182	0.2988682840744845	0.4399208423141853	0.2774845796336727	0.4280502469990701	0.20872920411704887	0.2525661942750929	0.2545223314941365	0.25405901989115337	0.2426113829699932	0.373038733753208	0.25829997866932236	0.3587357611217354	0.2701255248508014	0.26584503998435566	0.29827908955982785	0.41169132395995	0.2973979321881834	0.3591701126882732	0.4072472761739593
Daewook.37	0.4292659472071266	0.32273797769464485	0.36946587694084304	0.38762814570048737	0.5000308923977935	0.4076665664107319	0.3689440886604457	0.4068518327166118	0.30803813646147216	0.5399473534801301	0.3957870026265419	0.43994891068358527	0.2693485638104926	0.35781714723172825	0.41585728001238764	0.3977311832779703	0.4077248020611302	0.38948388762918845	0.41819144552524	0.5321484354089235	0.5227397050819235	0.40546702081258623	0.33534551414625396	0.5133441793479541	0.3836655875768532	0.31966331036675705	0.45319944465295114	0.36944981523058934	0.5075422943133105	0.38833784878459815	0.0	0.4484481146190768	0.36623476309214187	0.2996807094080295	0.5161214810998332	0.37280046551172624	0.30455998117821614	0.3925395331488296	0.2917611476291376	0.4213698772374553	0.3495780569007108	0.4848042281644305	0.3351121938113773	0.36355350665938607	0.3523196513179125	0.38503795323277673	0.47426038163218864	0.5470942436191503	0.40769227343345904	0.36445903960459636	0.4032134040978119	0.322839427988466	0.356692434923571	0.4882105730888288	0.30929816504207647	0.46721367527267466	0.5313658723917354	0.40298863572800314	0.5757603204304005	0.3520266308667674	0.3366608045462843	0.4911874482248518	0.4459905579193184	0.4247132600471892	0.6106765463305612	0.3492578551828338	0.42997051773230704	0.40612028071321393	0.3292767044658546	0.4173659599301166	0.3727728215375156	0.5035241966966318	0.40024652422914536	0.31296915811604187	0.3765386733451316	0.42124751014215406	0.31210216346422787	0.4695315608784445	0.4670244542173052	0.44258555239949304	0.42061320000032726	0.5103997130129404	0.31274365969225526	0.41725437643058	0.4049009662775831	0.6451474831666649	0.46530815575499224	0.6346733299929984	0.37809540057554963	0.42678647700199857	0.3331922445113841	0.3812086080777542	0.3212122984372758	0.5374939475358571	0.3737283162999834	0.49759380154440047	0.3376951497194075	0.44287314725556776	0.4521923209692897	0.5118462976778849	0.41528325226891305	0.5094564080617315	0.5334781323704291
Daewook.38	0.3524570172810114	0.29749640927158943	0.1368652882305924	0.1548767060987798	0.29941536216554177	0.19610148276878378	0.38344043861251986	0.28582289242685166	0.3471099208738735	0.36516929257457437	0.21517849706454695	0.3183162087305218	0.30453693570860996	0.18111649048804856	0.35400579995019155	0.3005639572368418	0.3595688781352126	0.30970770636027456	0.4177788042157269	0.43798454202408027	0.44876221477017425	0.3393288738624955	0.3200718613020641	0.445972227540457	0.18958100486768384	0.3902297583127884	0.3780492518262175	0.28933358092933154	0.3331354714200669	0.26539602517155214	0.4484481146190768	0.0	0.42744834907102014	0.25999804779611135	0.45020889831537086	0.34314417937376684	0.30908125324080754	0.37068240122408413	0.2699218389317691	0.3675223948976949	0.35961989241564873	0.42988115540452876	0.3761972557711189	0.29195857785591406	0.2893533909657373	0.30806077056846626	0.30282123791877685	0.4114992624360251	0.395956827303712	0.3214010679062382	0.3663934826164514	0.3194729456912638	0.21653970152156182	0.4118410201830893	0.35618839733303637	0.4317398340460706	0.48300993248125745	0.33358743188438245	0.5012766829708526	0.3892076757947381	0.2631412309183036	0.4500101308279503	0.4186452939064457	0.38839685072737173	0.5180530643194524	0.19479252071616787	0.39623990837880635	0.2547275646231995	0.27554099288302686	0.31577978312194377	0.38878502992234637	0.4176586197793381	0.3019376963108642	0.25378909506529906	0.38491689151745845	0.3999102661244266	0.3167387714393792	0.43874141388629995	0.408399555073004	0.34041166235516146	0.3637077898346406	0.4935666999207794	0.35310610919171065	0.389874599686147	0.4052089899754452	0.5327686900183596	0.4087432964051839	0.5217175888235349	0.3130235017995883	0.36764447008016593	0.281652172180703	0.36184144406092583	0.3283091149745658	0.4675540328165943	0.33317036188389887	0.41131374944726895	0.26897153620352765	0.39395391394906937	0.39565190033583286	0.454516571722023	0.4065267920847279	0.41526842616786064	0.4518559635676483
Daewook.39	0.25872748719032823	0.32596484384017865	0.42833578688148966	0.4279037043224199	0.3297556538790106	0.32707075793948315	0.23557026369636178	0.24349617499179127	0.27539953066584655	0.5103301490778935	0.5002441195230964	0.22679515852757168	0.3235626484247648	0.36106581979131525	0.20773401961704063	0.2810116738279033	0.23052247776543755	0.329117848770305	0.46078155709362484	0.36167618545583374	0.3084183120802805	0.27309397002919644	0.27891985016112053	0.4634936608971654	0.4466685083419161	0.4256585354581255	0.22624260810015603	0.20937945653920328	0.3474782721280483	0.2941283490366719	0.36623476309214187	0.42744834907102014	0.0	0.2911436416069528	0.31925176209208994	0.31425108802300716	0.3190618565369404	0.2445785449021572	0.3968495104973621	0.21252747256699764	0.3269896534689942	0.33105664838552096	0.40398563279568844	0.3747151898748269	0.22219752657848135	0.200977164725753	0.3099146687004348	0.3347096933294125	0.17989572611021204	0.17243033171967886	0.188965141217841	0.21218131829410292	0.4341164911315174	0.3273761426581384	0.42327625410739667	0.2388532521857612	0.30190496951425155	0.1952831319053736	0.34345545682845857	0.3641292739925112	0.33073656038020743	0.2548759299541886	0.26399540256566445	0.22503029477403957	0.3950829430606606	0.4518312988032351	0.21092638143192807	0.2466744683267563	0.3708752202873055	0.23395694557167432	0.421061829201233	0.3068386167290602	0.21919522969623434	0.28139294105524854	0.1573273348724156	0.235217210069403	0.22736338390692137	0.21635617387052047	0.293751358880724	0.23306917373960948	0.24179696393956024	0.2878025293843872	0.20946448392709716	0.275328850335671	0.18282076522217763	0.38379250756835365	0.24846150644184192	0.3773974111291509	0.19840704193658992	0.20494010465528195	0.28951486060561343	0.19850713448842983	0.20552265172411643	0.3139343189721537	0.2028764739931803	0.3875564396032553	0.3656725193571481	0.21812904362043797	0.23426524790177244	0.42967747872747236	0.1849151595343014	0.4108787608883526	0.4256371119671108
Daewook.4	0.20556410800681862	0.1891609497262404	0.24781610006093438	0.2688146764856666	0.29687293248547214	0.18634436046645422	0.24959265914187817	0.181305307601771	0.2141836868224329	0.42723740139404165	0.3047459352047641	0.2463832637260873	0.17136622160913634	0.18372015023212881	0.22901141497741706	0.1833159319303019	0.20732202073458258	0.2147843829433378	0.27179745082669543	0.3515348021736007	0.3458791896765558	0.24891837265019973	0.20066176697076304	0.38998691114635015	0.2992231272959991	0.2826030770178457	0.2932050903895126	0.18195951361811524	0.33615458634608064	0.2004691495391384	0.2996807094080295	0.25999804779611135	0.2911436416069528	0.0	0.3502450620456116	0.18440200812223312	0.17577608348813828	0.20435338367610467	0.1940378042385928	0.24078141479845536	0.23352228777909767	0.31544752900511813	0.24756473925041184	0.2235172511484636	0.17172356505184067	0.211435540935947	0.288045269375587	0.3527126047949986	0.2795511185609929	0.17999810253678802	0.23913231505594879	0.17773204628079212	0.2281303383800192	0.32463198579980135	0.2389945039332144	0.30247912171740743	0.3807575832409344	0.2362639099002836	0.42529677640564456	0.25803339491625815	0.16334648233217963	0.32754455696006185	0.29893725425932166	0.24151455666301438	0.4376691780583908	0.23225709632961272	0.2696088897765813	0.18200053322779566	0.17228037018306588	0.23091981155397998	0.3249636949604441	0.34630369135424727	0.22890697466349286	0.15623622211233681	0.26631050767819375	0.258948731562023	0.17622047858112874	0.3244845796143176	0.3129572656594909	0.23749481720556523	0.23662481451948666	0.3533388317389106	0.21745899640971947	0.26929442239517315	0.2792471300578324	0.4740622600520183	0.2736457084071857	0.4451896886592332	0.17841380617993022	0.241516049035713	0.16068663143063247	0.21219383867434902	0.1906121567229424	0.37040864354325764	0.20212885033699318	0.33271755937125497	0.1923171998465179	0.2769186134387936	0.27921499970756364	0.3654161930418996	0.26918047819896573	0.3431415881212502	0.36838817749071884
Daewook.40	0.3245667287432352	0.39417169279373904	0.4504612459784895	0.4892536113828701	0.2294095268370854	0.3732697160732209	0.36569031908037936	0.2850789838453686	0.3851289824900054	0.5648124868571531	0.5051395639141654	0.2056562657089224	0.3868881421723987	0.36992861045026093	0.2428453541005063	0.3084465686522102	0.2360609009128529	0.3745534266612958	0.48779560163942554	0.12142867150699976	0.11906205516265468	0.260689545946877	0.3734140318773938	0.4877013324732889	0.49231200297697564	0.4665385442040845	0.2199949776004993	0.28083289372431686	0.2928381094897904	0.395139571812576	0.5161214810998332	0.45020889831537086	0.31925176209208994	0.3502450620456116	0.0	0.3575624282919237	0.3705209706498937	0.33939251908996626	0.4076186489219318	0.21932487296478761	0.4242943434795845	0.39507995262648526	0.4629353373809031	0.3702555294368496	0.2640616649195692	0.2929110203934101	0.277892461215074	0.3783388797884893	0.21195449443117179	0.24416561984165105	0.20932112409546322	0.2820676283321828	0.45523782177326727	0.13116020768477465	0.4692887298934211	0.20021083723126964	0.1212648638876804	0.21639981452726603	0.13830479186980102	0.42705111314525446	0.3961852255916729	0.17821082963033186	0.17615552385764593	0.2857832741301042	0.19260936712580562	0.4465180742865817	0.2417994773679355	0.26453083104970815	0.41640682120763944	0.2363047232326351	0.5071034122889991	0.09517254787286344	0.21188799915291845	0.34645514116036724	0.28428275814129994	0.28323415597068297	0.30712053584020815	0.2546957005428983	0.3375310512263734	0.2312872387255606	0.16072394644955698	0.1910660983239767	0.371299260029033	0.3817915218692941	0.32622818106591706	0.20335655681351641	0.27644001896338466	0.19092316879411134	0.26405027007200005	0.2390713675141197	0.2858139462170763	0.3396174762917975	0.2985766864516769	0.14842428739366956	0.20568360087517445	0.3935972594546861	0.37931326927884373	0.2716806165615625	0.197138066497794	0.46217394405262446	0.24899486531351142	0.4510435756050046	0.46775491430164834
Daewook.42	0.21681977283332726	0.21533977418791114	0.3226914729616142	0.3511034692418374	0.34591564558706717	0.22709145435782077	0.24235883041207873	0.2227766679220913	0.2534554009042657	0.4627986980645453	0.38408398083438255	0.2767023024234986	0.25002761472983126	0.2415451967383378	0.22154297336346163	0.22478614776596967	0.25932445041439156	0.23406807794680765	0.31635064633135335	0.37796716675412473	0.35736709854421367	0.2685740818799294	0.22224071980913268	0.40309065895353097	0.36452894773589073	0.28955139707008065	0.3022380354001768	0.24275044080052363	0.3429846233800433	0.2572588820427607	0.37280046551172624	0.34314417937376684	0.31425108802300716	0.18440200812223312	0.3575624282919237	0.0	0.20347102753004692	0.22676197477762255	0.2663749670698149	0.2941040801378532	0.2082416569278191	0.2558155545807702	0.29501455266330545	0.23334860200104918	0.19034615510242955	0.2607487316400428	0.32235667878080115	0.389651030198908	0.3002637088365114	0.23683628221017577	0.2687800693407138	0.20265646489986608	0.3010235853068501	0.3381096087135292	0.29073509555029536	0.3179465757589375	0.36598013626318093	0.25536011072600884	0.4223563223047455	0.22294348873441608	0.23018955628552898	0.3328238405838809	0.32449021799379224	0.20019239893461344	0.45469045306706596	0.3108660588436152	0.2803041471509611	0.23862084571381628	0.25641265168183636	0.2710498995362215	0.3673663793709721	0.367374238726082	0.26442541855494445	0.2158367945398413	0.2837275107344948	0.20148848181219334	0.19723720583886867	0.3177644025475304	0.22922417440058868	0.2509749080145914	0.2595542384500619	0.3925926913106281	0.25001222129384587	0.21848813491399743	0.3022243850724322	0.40925753226715916	0.2900898958769927	0.4550338077088843	0.19310150342864318	0.27454508758118157	0.1871957773764821	0.24729492990695853	0.2129185687217584	0.3750408234571169	0.21753278096304293	0.28136938647323734	0.182475968273097	0.23154344340879005	0.2691324078405577	0.33258803539091075	0.2936305916244004	0.29048961209697005	0.3352926487008362
Daewook.43	0.29874883189987766	0.21101054451578752	0.2900687088156135	0.31911440156538684	0.3681406938265941	0.2649715979935032	0.272883612897507	0.25845369454057415	0.2436814849746972	0.45966392512338444	0.2764241034734252	0.2906044740345839	0.18015920472559152	0.21216734935644588	0.25831640097298314	0.18938233456929662	0.2650425666940542	0.2874923711276122	0.2770876578319482	0.38798515339151685	0.3846069955364287	0.2037431944725425	0.2611597431049124	0.40751332634942694	0.33516113916523155	0.2449195862723689	0.3203523153809377	0.24654332123642514	0.3635963971097396	0.28322249148603085	0.30455998117821614	0.30908125324080754	0.3190618565369404	0.17577608348813828	0.3705209706498937	0.20347102753004692	0.0	0.26670838458330653	0.19136571350869358	0.3229520507284033	0.24034905263526332	0.3204125663100056	0.21275178828939761	0.21681637567683104	0.2053749124247934	0.2583060034213658	0.32723217572424207	0.44033465340041317	0.29103661901815003	0.23850081691810288	0.27461617990051473	0.20650747900529073	0.20393291576614977	0.351703886301248	0.2643240075072553	0.34869619093690746	0.3986805129388229	0.2600156925997679	0.44632428347626824	0.2134902708173138	0.18959270756933827	0.3743425585732038	0.2928038630409543	0.2660029840253746	0.4843386610155566	0.23363700984503316	0.3251296114338684	0.2545166557152593	0.2468519454315139	0.22989648449443026	0.3567351447487867	0.3742506901808669	0.270760604651259	0.15426741225293567	0.27993290223062567	0.2673062635905606	0.2176319143340938	0.338433453510068	0.32267835750586693	0.2825220253189989	0.25717815483028206	0.4276693097771046	0.23839302478864152	0.2646576059610546	0.3447267380901398	0.48677651487661694	0.3325090306665335	0.49652623735728085	0.24166928281416258	0.29975080558635353	0.14018215684396576	0.28454382231882985	0.20341009001740634	0.4079766661788247	0.2137877368035784	0.32627998111224216	0.20035682808648606	0.2964577611943804	0.31159219903789664	0.3543733511930093	0.3258333341814739	0.3446965125397058	0.3816124946616115
Daewook.44	0.1647476151666546	0.2680864985234584	0.35551306374557573	0.380076229999799	0.34254426943936567	0.2513924542638169	0.25584015531696935	0.21121081537183045	0.26369094071602006	0.4941362561201075	0.4186908357086665	0.2497551325743561	0.26632458194262276	0.28825642620247754	0.22575012901845276	0.22900074308328278	0.23020692661111863	0.2390210263633659	0.32036121375569243	0.36559342601417943	0.2994866678224458	0.2667091802076721	0.24991950184938702	0.3925944990112163	0.37316822972166586	0.3439595723903963	0.2840965702097656	0.21668970644247046	0.3410336950218958	0.245320801830127	0.3925395331488296	0.37068240122408413	0.2445785449021572	0.20435338367610467	0.33939251908996626	0.22676197477762255	0.26670838458330653	0.0	0.317294777461405	0.2535510577661175	0.2859380437453378	0.2953580742039451	0.3222154032803191	0.32342214773581923	0.207142253142787	0.21981100180855995	0.3281781576836051	0.3037076951407686	0.27066317937277024	0.2066007583543597	0.24680270971323767	0.21407037924657632	0.3535980240944773	0.3279500906369492	0.32373107001424484	0.28067766759085877	0.33456868890396746	0.2518694904195869	0.4023384714537486	0.3066546617219779	0.27419008323214955	0.310044732114225	0.2880572286774549	0.22506209230579904	0.42961423518224456	0.3611369914824769	0.23541611875323992	0.22964060593772398	0.2613007993379716	0.2408625022623218	0.36069255075884243	0.3521869425116323	0.2512523918973038	0.25882347213073625	0.26869423350726307	0.23441098361001814	0.22630642462583453	0.3134104156490178	0.2917147816544785	0.2518921726860145	0.24863054725020797	0.3568817814930283	0.26056649592092557	0.2606288631677581	0.28694961592544904	0.41835592635845736	0.2571072366014346	0.42191954377866214	0.2013087068756222	0.2503175399743054	0.23428633990604053	0.214534126323862	0.21252568214852907	0.3400674075441343	0.20208958758443443	0.35006963575909095	0.28770207087426153	0.20474965137805903	0.25962658725894994	0.4010869165047104	0.2470066309975896	0.37861687707004055	0.3963338813643167
Daewook.45	0.3268412054685895	0.18846625831402894	0.19487168264817345	0.2647931629332512	0.36379220726929806	0.22643703766091264	0.34078644517322676	0.24653407051501103	0.2791335027990953	0.49757339133772976	0.19103513185404147	0.2875387718311868	0.13001574076400838	0.15188404037963685	0.31947273275188176	0.2123898492602696	0.29448795281667184	0.2812774215182606	0.35343413623521064	0.4194699932178971	0.4173974420933835	0.25239092314648587	0.309314718232742	0.44170577999344024	0.22670001687435112	0.21935908073805474	0.3578314795581328	0.24859817902028244	0.4096536267459893	0.2860081399496325	0.2917611476291376	0.2699218389317691	0.3968495104973621	0.1940378042385928	0.4076186489219318	0.2663749670698149	0.19136571350869358	0.317294777461405	0.0	0.3344381958169519	0.29871053476047255	0.38879287123702827	0.254575125025362	0.20487295675849446	0.2576766823049283	0.26370313040725296	0.3032887796736594	0.4471767422393037	0.3680511276568902	0.2702608566639084	0.33067068575097663	0.2709695721902046	0.18628195083199547	0.3815784520968713	0.23250351668318336	0.400152618218888	0.4565956701679713	0.3038542040549813	0.4920792001898999	0.28418965657580136	0.20112683456823247	0.4237160029164275	0.35847711115187647	0.3374474707827069	0.5150136117433071	0.13414592705059095	0.3680991750246435	0.25502517080811554	0.19854829250728903	0.25181126167595724	0.3028076248924377	0.4089384195794475	0.29360328544674585	0.17366525635819025	0.356596044965727	0.34419629666571727	0.26325627327793466	0.4126278449933214	0.3755519393004798	0.30574163464039966	0.2922595616921742	0.46953199147451824	0.3001904259774636	0.3587037631695493	0.3949657640685358	0.544937827506698	0.371843909420123	0.5182034262938768	0.2623720748516634	0.32143162662624836	0.17792295177504266	0.3117636313620646	0.27175429740933854	0.4482242867655355	0.26814196813714697	0.3968628428542403	0.1564450657274422	0.3554939326817457	0.36011583498535804	0.41770694378118894	0.37494184960012084	0.40819063813769496	0.43424895821367715
